Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
Nepal,NPL,1968,Arable land (hectares per person),AG.LND.ARBL.HA.PC,0.152776697580921
Nepal,NPL,1967,Arable land (hectares per person),AG.LND.ARBL.HA.PC,0.156100946766402
Nepal,NPL,1966,Arable land (hectares per person),AG.LND.ARBL.HA.PC,0.158300105796361
Nepal,NPL,1965,Arable land (hectares per person),AG.LND.ARBL.HA.PC,0.161633721340779
Nepal,NPL,1964,Arable land (hectares per person),AG.LND.ARBL.HA.PC,0.164985869316575
Nepal,NPL,1963,Arable land (hectares per person),AG.LND.ARBL.HA.PC,0.169247977924695
Nepal,NPL,1962,Arable land (hectares per person),AG.LND.ARBL.HA.PC,0.171654794035157
Nepal,NPL,1961,Arable land (hectares per person),AG.LND.ARBL.HA.PC,0.175027203840597
Nepal,NPL,2022,Arable land (% of land area),AG.LND.ARBL.ZS,12.5831880013952
Nepal,NPL,2021,Arable land (% of land area),AG.LND.ARBL.ZS,12.8107938611789
Nepal,NPL,2020,Arable land (% of land area),AG.LND.ARBL.ZS,13.0383990233694
Nepal,NPL,2019,Arable land (% of land area),AG.LND.ARBL.ZS,13.2660048831531
Nepal,NPL,2018,Arable land (% of land area),AG.LND.ARBL.ZS,13.4936107429369
Nepal,NPL,2017,Arable land (% of land area),AG.LND.ARBL.ZS,13.7212166027206
Nepal,NPL,2016,Arable land (% of land area),AG.LND.ARBL.ZS,13.9488217649111
Nepal,NPL,2015,Arable land (% of land area),AG.LND.ARBL.ZS,14.1764276246948
Nepal,NPL,2014,Arable land (% of land area),AG.LND.ARBL.ZS,14.4040334844785
Nepal,NPL,2013,Arable land (% of land area),AG.LND.ARBL.ZS,14.6316393442623
Nepal,NPL,2012,Arable land (% of land area),AG.LND.ARBL.ZS,14.8592445064527
Nepal,NPL,2011,Arable land (% of land area),AG.LND.ARBL.ZS,15.0868503662365
Nepal,NPL,2010,Arable land (% of land area),AG.LND.ARBL.ZS,15.2075340076735
Nepal,NPL,2009,Arable land (% of land area),AG.LND.ARBL.ZS,15.3470526682944
Nepal,NPL,2008,Arable land (% of land area),AG.LND.ARBL.ZS,15.4865713289152
Nepal,NPL,2007,Arable land (% of land area),AG.LND.ARBL.ZS,15.6260899895361
Nepal,NPL,2006,Arable land (% of land area),AG.LND.ARBL.ZS,15.765608650157
Nepal,NPL,2005,Arable land (% of land area),AG.LND.ARBL.ZS,15.9051273107778
Nepal,NPL,2004,Arable land (% of land area),AG.LND.ARBL.ZS,16.0446459713987
Nepal,NPL,2003,Arable land (% of land area),AG.LND.ARBL.ZS,16.1492849668643
Nepal,NPL,2002,Arable land (% of land area),AG.LND.ARBL.ZS,16.2888036274852
Nepal,NPL,2001,Arable land (% of land area),AG.LND.ARBL.ZS,16.428322288106
Nepal,NPL,2000,Arable land (% of land area),AG.LND.ARBL.ZS,16.421346355075
Nepal,NPL,1999,Arable land (% of land area),AG.LND.ARBL.ZS,16.4363636363636
Nepal,NPL,1998,Arable land (% of land area),AG.LND.ARBL.ZS,16.4132867132867
Nepal,NPL,1997,Arable land (% of land area),AG.LND.ARBL.ZS,16.3902097902098
Nepal,NPL,1996,Arable land (% of land area),AG.LND.ARBL.ZS,16.3671328671329
Nepal,NPL,1995,Arable land (% of land area),AG.LND.ARBL.ZS,16.3440559440559
Nepal,NPL,1994,Arable land (% of land area),AG.LND.ARBL.ZS,16.320979020979
Nepal,NPL,1993,Arable land (% of land area),AG.LND.ARBL.ZS,16.2979020979021
Nepal,NPL,1992,Arable land (% of land area),AG.LND.ARBL.ZS,16.2748251748252
Nepal,NPL,1991,Arable land (% of land area),AG.LND.ARBL.ZS,16.2517482517483
Nepal,NPL,1990,Arable land (% of land area),AG.LND.ARBL.ZS,16.2265734265734
Nepal,NPL,1989,Arable land (% of land area),AG.LND.ARBL.ZS,16.2013986013986
Nepal,NPL,1988,Arable land (% of land area),AG.LND.ARBL.ZS,16.1762237762238
Nepal,NPL,1987,Arable land (% of land area),AG.LND.ARBL.ZS,16.151048951049
Nepal,NPL,1986,Arable land (% of land area),AG.LND.ARBL.ZS,16.1258741258741
Nepal,NPL,1985,Arable land (% of land area),AG.LND.ARBL.ZS,16.1006993006993
Nepal,NPL,1984,Arable land (% of land area),AG.LND.ARBL.ZS,16.0755244755245
Nepal,NPL,1983,Arable land (% of land area),AG.LND.ARBL.ZS,16.0503496503496
Nepal,NPL,1982,Arable land (% of land area),AG.LND.ARBL.ZS,16.0251748251748
Nepal,NPL,1981,Arable land (% of land area),AG.LND.ARBL.ZS,16
Nepal,NPL,1980,Arable land (% of land area),AG.LND.ARBL.ZS,15.8741258741259
Nepal,NPL,1979,Arable land (% of land area),AG.LND.ARBL.ZS,15.7692307692308
Nepal,NPL,1978,Arable land (% of land area),AG.LND.ARBL.ZS,15.6643356643357
Nepal,NPL,1977,Arable land (% of land area),AG.LND.ARBL.ZS,15.5594405594406
Nepal,NPL,1976,Arable land (% of land area),AG.LND.ARBL.ZS,15.4545454545455
Nepal,NPL,1975,Arable land (% of land area),AG.LND.ARBL.ZS,15.3496503496503
Nepal,NPL,1974,Arable land (% of land area),AG.LND.ARBL.ZS,15.2447552447552
Nepal,NPL,1973,Arable land (% of land area),AG.LND.ARBL.ZS,15.1398601398601
Nepal,NPL,1972,Arable land (% of land area),AG.LND.ARBL.ZS,14.3706293706294
Nepal,NPL,1971,Arable land (% of land area),AG.LND.ARBL.ZS,13.6573426573427
Nepal,NPL,1970,Arable land (% of land area),AG.LND.ARBL.ZS,13.6573426573427
Nepal,NPL,1969,Arable land (% of land area),AG.LND.ARBL.ZS,12.7202797202797
Nepal,NPL,1968,Arable land (% of land area),AG.LND.ARBL.ZS,12.7202797202797
Nepal,NPL,1967,Arable land (% of land area),AG.LND.ARBL.ZS,12.7202797202797
Nepal,NPL,1966,Arable land (% of land area),AG.LND.ARBL.ZS,12.6293706293706
Nepal,NPL,1965,Arable land (% of land area),AG.LND.ARBL.ZS,12.6293706293706
Nepal,NPL,1964,Arable land (% of land area),AG.LND.ARBL.ZS,12.6293706293706
Nepal,NPL,1963,Arable land (% of land area),AG.LND.ARBL.ZS,12.6993006993007
Nepal,NPL,1962,Arable land (% of land area),AG.LND.ARBL.ZS,12.6293706293706
Nepal,NPL,1961,Arable land (% of land area),AG.LND.ARBL.ZS,12.6293706293706
Nepal,NPL,2022,Land under cereal production (hectares),AG.LND.CREL.HA,3457671
Nepal,NPL,2021,Land under cereal production (hectares),AG.LND.CREL.HA,3469359
Nepal,NPL,2020,Land under cereal production (hectares),AG.LND.CREL.HA,3435948
Nepal,NPL,2019,Land under cereal production (hectares),AG.LND.CREL.HA,3401774
Nepal,NPL,2018,Land under cereal production (hectares),AG.LND.CREL.HA,3451186
Nepal,NPL,2017,Land under cereal production (hectares),AG.LND.CREL.HA,3407739
Nepal,NPL,2016,Land under cereal production (hectares),AG.LND.CREL.HA,3495877
Nepal,NPL,2015,Land under cereal production (hectares),AG.LND.CREL.HA,3314598
Nepal,NPL,2014,Land under cereal production (hectares),AG.LND.CREL.HA,3418447
Nepal,NPL,2013,Land under cereal production (hectares),AG.LND.CREL.HA,3405458
Nepal,NPL,2012,Land under cereal production (hectares),AG.LND.CREL.HA,3373609
Nepal,NPL,2011,Land under cereal production (hectares),AG.LND.CREL.HA,3513830
Nepal,NPL,2010,Land under cereal production (hectares),AG.LND.CREL.HA,3408740
Nepal,NPL,2009,Land under cereal production (hectares),AG.LND.CREL.HA,3353773
Nepal,NPL,2008,Land under cereal production (hectares),AG.LND.CREL.HA,3434689
Nepal,NPL,2007,Land under cereal production (hectares),AG.LND.CREL.HA,3424567
Nepal,NPL,2006,Land under cereal production (hectares),AG.LND.CREL.HA,3261012
Nepal,NPL,2005,Land under cereal production (hectares),AG.LND.CREL.HA,3371013
Nepal,NPL,2004,Land under cereal production (hectares),AG.LND.CREL.HA,3337317
Nepal,NPL,2003,Land under cereal production (hectares),AG.LND.CREL.HA,3361975
Nepal,NPL,2002,Land under cereal production (hectares),AG.LND.CREL.HA,3334259
Nepal,NPL,2001,Land under cereal production (hectares),AG.LND.CREL.HA,3298297
Nepal,NPL,2000,Land under cereal production (hectares),AG.LND.CREL.HA,3287676
Nepal,NPL,1999,Land under cereal production (hectares),AG.LND.CREL.HA,3298929
Nepal,NPL,1998,Land under cereal production (hectares),AG.LND.CREL.HA,3296550
Nepal,NPL,1997,Land under cereal production (hectares),AG.LND.CREL.HA,3270210
Nepal,NPL,1996,Land under cereal production (hectares),AG.LND.CREL.HA,3252900
Nepal,NPL,1995,Land under cereal production (hectares),AG.LND.CREL.HA,3228020
Nepal,NPL,1994,Land under cereal production (hectares),AG.LND.CREL.HA,3159609
Nepal,NPL,1993,Land under cereal production (hectares),AG.LND.CREL.HA,3023480
Nepal,NPL,1992,Land under cereal production (hectares),AG.LND.CREL.HA,3028360
Nepal,NPL,1991,Land under cereal production (hectares),AG.LND.CREL.HA,2836790
Nepal,NPL,1990,Land under cereal production (hectares),AG.LND.CREL.HA,3045230
Nepal,NPL,1989,Land under cereal production (hectares),AG.LND.CREL.HA,3006250
Nepal,NPL,1988,Land under cereal production (hectares),AG.LND.CREL.HA,2980760
Nepal,NPL,1987,Land under cereal production (hectares),AG.LND.CREL.HA,2825960
Nepal,NPL,1986,Land under cereal production (hectares),AG.LND.CREL.HA,2622990
Nepal,NPL,1985,Land under cereal production (hectares),AG.LND.CREL.HA,2636050
Nepal,NPL,1984,Land under cereal production (hectares),AG.LND.CREL.HA,2586530
Nepal,NPL,1983,Land under cereal production (hectares),AG.LND.CREL.HA,2470000
Nepal,NPL,1982,Land under cereal production (hectares),AG.LND.CREL.HA,2331630
Nepal,NPL,1981,Land under cereal production (hectares),AG.LND.CREL.HA,2312590
Nepal,NPL,1980,Land under cereal production (hectares),AG.LND.CREL.HA,2247630
Nepal,NPL,1979,Land under cereal production (hectares),AG.LND.CREL.HA,2191730
Nepal,NPL,1978,Land under cereal production (hectares),AG.LND.CREL.HA,2232940
Nepal,NPL,1977,Land under cereal production (hectares),AG.LND.CREL.HA,2203319
Nepal,NPL,1976,Land under cereal production (hectares),AG.LND.CREL.HA,2183815
Nepal,NPL,1975,Land under cereal production (hectares),AG.LND.CREL.HA,2152188
Nepal,NPL,1974,Land under cereal production (hectares),AG.LND.CREL.HA,2124453
Nepal,NPL,1973,Land under cereal production (hectares),AG.LND.CREL.HA,2092083
Nepal,NPL,1972,Land under cereal production (hectares),AG.LND.CREL.HA,1973188
Nepal,NPL,1971,Land under cereal production (hectares),AG.LND.CREL.HA,2009823
Nepal,NPL,1970,Land under cereal production (hectares),AG.LND.CREL.HA,1994890
Nepal,NPL,1969,Land under cereal production (hectares),AG.LND.CREL.HA,1951485
Nepal,NPL,1968,Land under cereal production (hectares),AG.LND.CREL.HA,1909470
Nepal,NPL,1967,Land under cereal production (hectares),AG.LND.CREL.HA,1821090
Nepal,NPL,1966,Land under cereal production (hectares),AG.LND.CREL.HA,1794700
Nepal,NPL,1965,Land under cereal production (hectares),AG.LND.CREL.HA,1786000
Nepal,NPL,1964,Land under cereal production (hectares),AG.LND.CREL.HA,1742000
Nepal,NPL,1963,Land under cereal production (hectares),AG.LND.CREL.HA,1725500
Nepal,NPL,1962,Land under cereal production (hectares),AG.LND.CREL.HA,1724500
Nepal,NPL,1961,Land under cereal production (hectares),AG.LND.CREL.HA,1715000
Nepal,NPL,2022,Permanent cropland (% of land area),AG.LND.CROP.ZS,1.01151028950122
Nepal,NPL,2021,Permanent cropland (% of land area),AG.LND.CROP.ZS,0.985218695500523
Nepal,NPL,2020,Permanent cropland (% of land area),AG.LND.CROP.ZS,0.938809208231601
Nepal,NPL,2019,Permanent cropland (% of land area),AG.LND.CROP.ZS,0.984987792117196
Nepal,NPL,2018,Permanent cropland (% of land area),AG.LND.CROP.ZS,0.955821416114405
Nepal,NPL,2017,Permanent cropland (% of land area),AG.LND.CROP.ZS,1.29496965469131
Nepal,NPL,2016,Permanent cropland (% of land area),AG.LND.CROP.ZS,1.25850366236484
Nepal,NPL,2015,Permanent cropland (% of land area),AG.LND.CROP.ZS,1.2637314265783
Nepal,NPL,2014,Permanent cropland (% of land area),AG.LND.CROP.ZS,1.23961283571678
Nepal,NPL,2013,Permanent cropland (% of land area),AG.LND.CROP.ZS,1.14228601325427
Nepal,NPL,2012,Permanent cropland (% of land area),AG.LND.CROP.ZS,1.13409557028253
Nepal,NPL,2011,Permanent cropland (% of land area),AG.LND.CROP.ZS,1.17614230903383
Nepal,NPL,2010,Permanent cropland (% of land area),AG.LND.CROP.ZS,1.06034182071852
Nepal,NPL,2009,Permanent cropland (% of land area),AG.LND.CROP.ZS,1.02546215556331
Nepal,NPL,2008,Permanent cropland (% of land area),AG.LND.CROP.ZS,0.976630624346006
Nepal,NPL,2007,Permanent cropland (% of land area),AG.LND.CROP.ZS,0.941750959190792
Nepal,NPL,2006,Permanent cropland (% of land area),AG.LND.CROP.ZS,0.941750959190792
Nepal,NPL,2005,Permanent cropland (% of land area),AG.LND.CROP.ZS,0.927799093128706
Nepal,NPL,2004,Permanent cropland (% of land area),AG.LND.CROP.ZS,0.906871294035577
Nepal,NPL,2003,Permanent cropland (% of land area),AG.LND.CROP.ZS,0.871991628880363
Nepal,NPL,2002,Permanent cropland (% of land area),AG.LND.CROP.ZS,0.837111963725148
Nepal,NPL,2001,Permanent cropland (% of land area),AG.LND.CROP.ZS,0.823160097663062
Nepal,NPL,2000,Permanent cropland (% of land area),AG.LND.CROP.ZS,0.761074293686781
Nepal,NPL,1999,Permanent cropland (% of land area),AG.LND.CROP.ZS,0.700699300699301
Nepal,NPL,1998,Permanent cropland (% of land area),AG.LND.CROP.ZS,0.638461538461538
Nepal,NPL,1997,Permanent cropland (% of land area),AG.LND.CROP.ZS,0.576223776223776
Nepal,NPL,1996,Permanent cropland (% of land area),AG.LND.CROP.ZS,0.513986013986014
Nepal,NPL,1995,Permanent cropland (% of land area),AG.LND.CROP.ZS,0.451748251748252
Nepal,NPL,1994,Permanent cropland (% of land area),AG.LND.CROP.ZS,0.389510489510489
Nepal,NPL,1993,Permanent cropland (% of land area),AG.LND.CROP.ZS,0.327272727272727
Nepal,NPL,1992,Permanent cropland (% of land area),AG.LND.CROP.ZS,0.265034965034965
Nepal,NPL,1991,Permanent cropland (% of land area),AG.LND.CROP.ZS,0.202797202797203
Nepal,NPL,1990,Permanent cropland (% of land area),AG.LND.CROP.ZS,0.202797202797203
Nepal,NPL,1989,Permanent cropland (% of land area),AG.LND.CROP.ZS,0.202797202797203
Nepal,NPL,1988,Permanent cropland (% of land area),AG.LND.CROP.ZS,0.202797202797203
Nepal,NPL,1987,Permanent cropland (% of land area),AG.LND.CROP.ZS,0.202797202797203
Nepal,NPL,1986,Permanent cropland (% of land area),AG.LND.CROP.ZS,0.202797202797203
Nepal,NPL,1985,Permanent cropland (% of land area),AG.LND.CROP.ZS,0.202797202797203
Nepal,NPL,1984,Permanent cropland (% of land area),AG.LND.CROP.ZS,0.202797202797203
Nepal,NPL,1983,Permanent cropland (% of land area),AG.LND.CROP.ZS,0.202797202797203
Nepal,NPL,1982,Permanent cropland (% of land area),AG.LND.CROP.ZS,0.202797202797203
Nepal,NPL,1981,Permanent cropland (% of land area),AG.LND.CROP.ZS,0.202797202797203
Nepal,NPL,1980,Permanent cropland (% of land area),AG.LND.CROP.ZS,0.202797202797203
Nepal,NPL,1979,Permanent cropland (% of land area),AG.LND.CROP.ZS,0.202797202797203
Nepal,NPL,1978,Permanent cropland (% of land area),AG.LND.CROP.ZS,0.202797202797203
Nepal,NPL,1977,Permanent cropland (% of land area),AG.LND.CROP.ZS,0.202797202797203
Nepal,NPL,1976,Permanent cropland (% of land area),AG.LND.CROP.ZS,0.202797202797203
Nepal,NPL,1975,Permanent cropland (% of land area),AG.LND.CROP.ZS,0.195804195804196
Nepal,NPL,1974,Permanent cropland (% of land area),AG.LND.CROP.ZS,0.195804195804196
Nepal,NPL,1973,Permanent cropland (% of land area),AG.LND.CROP.ZS,0.195804195804196
Nepal,NPL,1972,Permanent cropland (% of land area),AG.LND.CROP.ZS,0.188811188811189
Nepal,NPL,1971,Permanent cropland (% of land area),AG.LND.CROP.ZS,0.188811188811189
Nepal,NPL,1970,Permanent cropland (% of land area),AG.LND.CROP.ZS,0.188811188811189
Nepal,NPL,1969,Permanent cropland (% of land area),AG.LND.CROP.ZS,0.181818181818182
Nepal,NPL,1968,Permanent cropland (% of land area),AG.LND.CROP.ZS,0.181818181818182
Nepal,NPL,1967,Permanent cropland (% of land area),AG.LND.CROP.ZS,0.181818181818182
Nepal,NPL,1966,Permanent cropland (% of land area),AG.LND.CROP.ZS,0.174825174825175
Nepal,NPL,1965,Permanent cropland (% of land area),AG.LND.CROP.ZS,0.174825174825175
Nepal,NPL,1964,Permanent cropland (% of land area),AG.LND.CROP.ZS,0.174825174825175
Nepal,NPL,1963,Permanent cropland (% of land area),AG.LND.CROP.ZS,0.174825174825175
Nepal,NPL,1962,Permanent cropland (% of land area),AG.LND.CROP.ZS,0.174825174825175
Nepal,NPL,1961,Permanent cropland (% of land area),AG.LND.CROP.ZS,0.174825174825175
Nepal,NPL,2015,Rural land area where elevation is below 5 meters (sq. km),AG.LND.EL5M.RU.K2,0
Nepal,NPL,2000,Rural land area where elevation is below 5 meters (sq. km),AG.LND.EL5M.RU.K2,0
Nepal,NPL,1990,Rural land area where elevation is below 5 meters (sq. km),AG.LND.EL5M.RU.K2,0
Nepal,NPL,2015,Rural land area where elevation is below 5 meters (% of total land area),AG.LND.EL5M.RU.ZS,0
Nepal,NPL,2000,Rural land area where elevation is below 5 meters (% of total land area),AG.LND.EL5M.RU.ZS,0
Nepal,NPL,1990,Rural land area where elevation is below 5 meters (% of total land area),AG.LND.EL5M.RU.ZS,0
Nepal,NPL,2022,Forest area (sq. km),AG.LND.FRST.K2,59620.3
Nepal,NPL,2021,Forest area (sq. km),AG.LND.FRST.K2,59620.3
Nepal,NPL,2020,Forest area (sq. km),AG.LND.FRST.K2,59620.3
Nepal,NPL,2019,Forest area (sq. km),AG.LND.FRST.K2,59620.3
Nepal,NPL,2018,Forest area (sq. km),AG.LND.FRST.K2,59620.3
Nepal,NPL,2017,Forest area (sq. km),AG.LND.FRST.K2,59620.3
Nepal,NPL,2016,Forest area (sq. km),AG.LND.FRST.K2,59620.3
Nepal,NPL,2015,Forest area (sq. km),AG.LND.FRST.K2,59620.3
Nepal,NPL,2014,Forest area (sq. km),AG.LND.FRST.K2,59620.3
Nepal,NPL,2013,Forest area (sq. km),AG.LND.FRST.K2,59620.3
Nepal,NPL,2012,Forest area (sq. km),AG.LND.FRST.K2,59620.3
Nepal,NPL,2011,Forest area (sq. km),AG.LND.FRST.K2,59620.3
Nepal,NPL,2010,Forest area (sq. km),AG.LND.FRST.K2,59620.3
Nepal,NPL,2009,Forest area (sq. km),AG.LND.FRST.K2,59439.03
Nepal,NPL,2008,Forest area (sq. km),AG.LND.FRST.K2,59257.76
Nepal,NPL,2007,Forest area (sq. km),AG.LND.FRST.K2,59076.49
Nepal,NPL,2006,Forest area (sq. km),AG.LND.FRST.K2,58895.22
Nepal,NPL,2005,Forest area (sq. km),AG.LND.FRST.K2,58713.95
Nepal,NPL,2004,Forest area (sq. km),AG.LND.FRST.K2,58532.68
Nepal,NPL,2003,Forest area (sq. km),AG.LND.FRST.K2,58351.41
Nepal,NPL,2002,Forest area (sq. km),AG.LND.FRST.K2,58170.14
Nepal,NPL,2001,Forest area (sq. km),AG.LND.FRST.K2,57988.87
Nepal,NPL,2000,Forest area (sq. km),AG.LND.FRST.K2,57807.6
Nepal,NPL,1999,Forest area (sq. km),AG.LND.FRST.K2,57698.84
Nepal,NPL,1998,Forest area (sq. km),AG.LND.FRST.K2,57590.08
Nepal,NPL,1997,Forest area (sq. km),AG.LND.FRST.K2,57481.32
Nepal,NPL,1996,Forest area (sq. km),AG.LND.FRST.K2,57372.56
Nepal,NPL,1995,Forest area (sq. km),AG.LND.FRST.K2,57263.8
Nepal,NPL,1994,Forest area (sq. km),AG.LND.FRST.K2,57155.04
Nepal,NPL,1993,Forest area (sq. km),AG.LND.FRST.K2,57046.28
Nepal,NPL,1992,Forest area (sq. km),AG.LND.FRST.K2,56937.52
Nepal,NPL,1991,Forest area (sq. km),AG.LND.FRST.K2,56828.76
Nepal,NPL,1990,Forest area (sq. km),AG.LND.FRST.K2,56720
Nepal,NPL,2022,Forest area (% of land area),AG.LND.FRST.ZS,41.5907220090687
Nepal,NPL,2021,Forest area (% of land area),AG.LND.FRST.ZS,41.5907220090687
Nepal,NPL,2020,Forest area (% of land area),AG.LND.FRST.ZS,41.5907220090687
Nepal,NPL,2019,Forest area (% of land area),AG.LND.FRST.ZS,41.5907220090687
Nepal,NPL,2018,Forest area (% of land area),AG.LND.FRST.ZS,41.5907220090687
Nepal,NPL,2017,Forest area (% of land area),AG.LND.FRST.ZS,41.5907220090687
Nepal,NPL,2016,Forest area (% of land area),AG.LND.FRST.ZS,41.5907220090687
Nepal,NPL,2015,Forest area (% of land area),AG.LND.FRST.ZS,41.5907220090687
Nepal,NPL,2014,Forest area (% of land area),AG.LND.FRST.ZS,41.5907220090687
Nepal,NPL,2013,Forest area (% of land area),AG.LND.FRST.ZS,41.5907220090687
Nepal,NPL,2012,Forest area (% of land area),AG.LND.FRST.ZS,41.5907220090687
Nepal,NPL,2011,Forest area (% of land area),AG.LND.FRST.ZS,41.5907220090687
Nepal,NPL,2010,Forest area (% of land area),AG.LND.FRST.ZS,41.5907220090687
Nepal,NPL,2009,Forest area (% of land area),AG.LND.FRST.ZS,41.464269271015
Nepal,NPL,2008,Forest area (% of land area),AG.LND.FRST.ZS,41.3378165329613
Nepal,NPL,2007,Forest area (% of land area),AG.LND.FRST.ZS,41.2113637949076
Nepal,NPL,2006,Forest area (% of land area),AG.LND.FRST.ZS,41.0849110568539
Nepal,NPL,2005,Forest area (% of land area),AG.LND.FRST.ZS,40.9584583188001
Nepal,NPL,2004,Forest area (% of land area),AG.LND.FRST.ZS,40.8320055807464
Nepal,NPL,2003,Forest area (% of land area),AG.LND.FRST.ZS,40.7055528426927
Nepal,NPL,2002,Forest area (% of land area),AG.LND.FRST.ZS,40.579100104639
Nepal,NPL,2001,Forest area (% of land area),AG.LND.FRST.ZS,40.4526473665853
Nepal,NPL,2000,Forest area (% of land area),AG.LND.FRST.ZS,40.3261946285316
Nepal,NPL,1999,Forest area (% of land area),AG.LND.FRST.ZS,40.3488391608392
Nepal,NPL,1998,Forest area (% of land area),AG.LND.FRST.ZS,40.2727832167832
Nepal,NPL,1997,Forest area (% of land area),AG.LND.FRST.ZS,40.1967272727273
Nepal,NPL,1996,Forest area (% of land area),AG.LND.FRST.ZS,40.1206713286713
Nepal,NPL,1995,Forest area (% of land area),AG.LND.FRST.ZS,40.0446153846154
Nepal,NPL,1994,Forest area (% of land area),AG.LND.FRST.ZS,39.9685594405594
Nepal,NPL,1993,Forest area (% of land area),AG.LND.FRST.ZS,39.8925034965035
Nepal,NPL,1992,Forest area (% of land area),AG.LND.FRST.ZS,39.8164475524475
Nepal,NPL,1991,Forest area (% of land area),AG.LND.FRST.ZS,39.7403916083916
Nepal,NPL,1990,Forest area (% of land area),AG.LND.FRST.ZS,39.6643356643357
Nepal,NPL,2010,Agricultural irrigated land (% of total agricultural land),AG.LND.IRIG.AG.ZS,29.738245273873
Nepal,NPL,2009,Agricultural irrigated land (% of total agricultural land),AG.LND.IRIG.AG.ZS,26.4009661835749
Nepal,NPL,2008,Agricultural irrigated land (% of total agricultural land),AG.LND.IRIG.AG.ZS,25.8670520231214
Nepal,NPL,2007,Agricultural irrigated land (% of total agricultural land),AG.LND.IRIG.AG.ZS,25.4200672107537
Nepal,NPL,2006,Agricultural irrigated land (% of total agricultural land),AG.LND.IRIG.AG.ZS,24.6356033452808
